BELNR,BUKRS,GJAHR,BUDAT,BUZEI,HKONT,SHKZG,DMBTR,REF_BILLING
5000000540,US10,2025,2025-11-09,002,0800000000,H,214.5,9000000540
5000000541,DE20,2026,2026-07-22,001,0140000000,S,117.8,9000000541
5000000541,DE20,2026,2026-07-22,002,0800000000,H,117.8,9000000541
5000000542,IN30,2026,2026-01-28,001,0140000000,S,5653.05,9000000542
5000000542,IN30,2026,2026-01-28,002,0800000000,H,5653.05,9000000542
5000000543,US10,2025,2025-09-30,001,0140000000,S,2125.83,9000000543
5000000543,US10,2025,2025-09-30,002,0800000000,H,2125.83,9000000543
5000000544,IN30,2025,2025-06-16,001,0140000000,S,1910.7,9000000544
5000000544,IN30,2025,2025-06-16,002,0800000000,H,1910.7,9000000544
5000000545,US10,2025,2025-02-22,001,0140000000,S,1520.99,9000000545
5000000545,US10,2025,2025-02-22,002,0800000000,H,1520.99,9000000545
5000000546,DE20,2025,2025-08-19,001,0140000000,S,3599.54,9000000546
5000000546,DE20,2025,2025-08-19,002,0800000000,H,3599.54,9000000546
5000000547,US10,2026,2026-08-21,001,0140000000,S,1023.22,9000000547
5000000547,US10,2026,2026-08-21,002,0800000000,H,1023.22,9000000547
5000000548,IN30,2025,2025-01-03,001,0140000000,S,1005.98,9000000548
5000000548,IN30,2025,2025-01-03,002,0800000000,H,1005.98,9000000548
5000000549,US10,2025,2025-12-13,001,0140000000,S,2594.58,9000000549
5000000549,US10,2025,2025-12-13,002,0800000000,H,2594.58,9000000549
5000000550,US10,2025,2025-10-06,001,0140000000,S,379.26,9000000550
5000000550,US10,2025,2025-10-06,002,0800000000,H,379.26,9000000550
5000000551,DE20,2024,2024-11-23,001,0140000000,S,59.72,9000000551
5000000551,DE20,2024,2024-11-23,002,0800000000,H,59.72,9000000551
5000000552,IN30,2025,2025-03-13,001,0140000000,S,549.1,9000000552
5000000552,IN30,2025,2025-03-13,002,0800000000,H,549.1,9000000552
5000000553,US10,2025,2025-03-28,001,0140000000,S,2241.39,9000000553
5000000553,US10,2025,2025-03-28,002,0800000000,H,2241.39,9000000553
5000000554,IN30,2024,2024-11-19,001,0140000000,S,987.2,9000000554
5000000554,IN30,2024,2024-11-19,002,0800000000,H,987.2,9000000554
5000000555,IN30,2024,2024-11-23,001,0140000000,S,912.33,9000000555
5000000555,IN30,2024,2024-11-23,002,0800000000,H,912.33,9000000555
5000000556,US10,2026,2026-05-14,001,0140000000,H,316.41,9000000556
5000000556,US10,2026,2026-05-14,002,0801000000,S,316.41,9000000556
5000000557,US10,2025,2025-05-04,001,0140000000,S,716.18,9000000557
5000000557,US10,2025,2025-05-04,002,0800000000,H,716.18,9000000557
5000000558,DE20,2026,2026-01-20,001,0140000000,S,2688.9,9000000558
5000000558,DE20,2026,2026-01-20,002,0800000000,H,2688.9,9000000558
5000000559,US10,2025,2025-09-27,001,0140000000,S,2984.4,9000000559
5000000559,US10,2025,2025-09-27,002,0800000000,H,2984.4,9000000559
5000000560,IN30,2025,2025-08-12,001,0140000000,S,1046.28,9000000560
5000000560,IN30,2025,2025-08-12,002,0800000000,H,1046.28,9000000560
5000000561,US10,2024,2024-10-13,001,0140000000,S,6745.44,9000000561
5000000561,US10,2024,2024-10-13,002,0800000000,H,6745.44,9000000561
5000000562,US10,2024,2024-12-17,001,0140000000,S,579.48,9000000562
5000000562,US10,2024,2024-12-17,002,0800000000,H,579.48,9000000562
5000000563,IN30,2026,2026-05-04,001,0140000000,S,3770.19,9000000563
5000000563,IN30,2026,2026-05-04,002,0800000000,H,3770.19,9000000563
5000000564,US10,2026,2026-02-10,001,0140000000,S,756.13,9000000564
5000000564,US10,2026,2026-02-10,002,0800000000,H,756.13,9000000564
5000000565,US10,2026,2026-08-17,001,0140000000,S,541.8,9000000565
5000000565,US10,2026,2026-08-17,002,0800000000,H,541.8,9000000565
5000000566,US10,2026,2026-02-05,001,0140000000,H,2117.78,9000000566
5000000566,US10,2026,2026-02-05,002,0801000000,S,2117.78,9000000566
5000000567,US10,2025,2025-02-28,001,0140000000,S,8041.4,9000000567
5000000567,US10,2025,2025-02-28,002,0800000000,H,8041.4,9000000567
5000000568,DE20,2025,2025-11-14,001,0140000000,S,2989.68,9000000568
5000000568,DE20,2025,2025-11-14,002,0800000000,H,2989.68,9000000568
5000000569,IN30,2026,2026-01-15,001,0140000000,S,4650.27,9000000569
5000000569,IN30,2026,2026-01-15,002,0800000000,H,4650.27,9000000569
5000000570,US10,2025,2025-04-05,001,0140000000,S,4176.66,9000000570
5000000570,US10,2025,2025-04-05,002,0800000000,H,4176.66,9000000570
5000000571,DE20,2025,2025-07-14,001,0140000000,S,179.27,9000000571
5000000571,DE20,2025,2025-07-14,002,0800000000,H,179.27,9000000571
5000000572,US10,2026,2026-04-22,001,0140000000,S,328.16,9000000572
5000000572,US10,2026,2026-04-22,002,0800000000,H,328.16,9000000572
5000000573,US10,2025,2025-02-16,001,0140000000,S,1917.02,9000000573
5000000573,US10,2025,2025-02-16,002,0800000000,H,1917.02,9000000573
5000000574,DE20,2024,2024-10-07,001,0140000000,S,3189.34,9000000574
5000000574,DE20,2024,2024-10-07,002,0800000000,H,3189.34,9000000574
5000000575,US10,2026,2026-07-05,001,0140000000,S,2982.31,9000000575
5000000575,US10,2026,2026-07-05,002,0800000000,H,2982.31,9000000575
5000000576,US10,2025,2025-05-20,001,0140000000,S,1445.96,9000000576
5000000576,US10,2025,2025-05-20,002,0800000000,H,1445.96,9000000576
5000000577,US10,2025,2025-12-03,001,0140000000,S,3400.52,9000000577
5000000577,US10,2025,2025-12-03,002,0800000000,H,3400.52,9000000577
5000000578,US10,2026,2026-08-31,001,0140000000,S,1635.79,9000000578
5000000578,US10,2026,2026-08-31,002,0800000000,H,1635.79,9000000578
5000000579,US10,2025,2025-02-09,001,0140000000,H,429.88,9000000579
5000000579,US10,2025,2025-02-09,002,0801000000,S,429.88,9000000579
5000000580,US10,2025,2025-03-25,001,0140000000,S,782.87,9000000580
5000000580,US10,2025,2025-03-25,002,0800000000,H,782.87,9000000580
5000000581,US10,2025,2025-05-19,001,0140000000,S,370.6,9000000581
5000000581,US10,2025,2025-05-19,002,0800000000,H,370.6,9000000581
5000000582,US10,2025,2025-04-11,001,0140000000,S,1749.72,9000000582
5000000582,US10,2025,2025-04-11,002,0800000000,H,1749.72,9000000582
5000000584,DE20,2024,2024-09-30,001,0140000000,S,979.7,9000000584
5000000584,DE20,2024,2024-09-30,002,0800000000,H,979.7,9000000584
5000000585,US10,2026,2026-04-27,001,0140000000,S,341.37,9000000585
5000000585,US10,2026,2026-04-27,002,0800000000,H,341.37,9000000585
5000000586,IN30,2025,2025-02-22,001,0140000000,H,179.87,9000000586
5000000586,IN30,2025,2025-02-22,002,0801000000,S,179.87,9000000586
5000000587,US10,2025,2025-06-30,001,0140000000,H,476.54,9000000587
5000000587,US10,2025,2025-06-30,002,0801000000,S,476.54,9000000587
5000000588,DE20,2025,2025-06-19,001,0140000000,S,276.22,9000000588
5000000588,DE20,2025,2025-06-19,002,0800000000,H,276.22,9000000588
5000000589,US10,2026,2026-02-11,001,0140000000,S,2342.16,9000000589
5000000589,US10,2026,2026-02-11,002,0800000000,H,2342.16,9000000589
5000000590,US10,2026,2026-06-07,001,0140000000,S,933.24,9000000590
5000000590,US10,2026,2026-06-07,002,0800000000,H,933.24,9000000590
5000000591,DE20,2026,2026-08-12,001,0140000000,S,3184.58,9000000591
5000000591,DE20,2026,2026-08-12,002,0800000000,H,3184.58,9000000591
5000000592,DE20,2025,2025-03-26,001,0140000000,S,1105.3,9000000592
5000000592,DE20,2025,2025-03-26,002,0800000000,H,1105.3,9000000592
5000000593,US10,2024,2024-12-08,001,0140000000,S,376.8,9000000593
5000000593,US10,2024,2024-12-08,002,0800000000,H,376.8,9000000593
5000000594,DE20,2025,2025-12-05,001,0140000000,S,629.62,9000000594
5000000594,DE20,2025,2025-12-05,002,0800000000,H,629.62,9000000594
5000000595,US10,2024,2024-11-02,001,0140000000,S,3728.5,9000000595
5000000595,US10,2024,2024-11-02,002,0800000000,H,3728.5,9000000595
5000000596,US10,2025,2025-02-05,001,0140000000,S,7401.6,9000000596
5000000596,US10,2025,2025-02-05,002,0800000000,H,7401.6,9000000596
5000000597,US10,2025,2025-07-09,001,0140000000,S,3524.61,9000000597
5000000597,US10,2025,2025-07-09,002,0800000000,H,3524.61,9000000597
5000000598,DE20,2026,2026-05-20,001,0140000000,S,342.24,9000000598
5000000598,DE20,2026,2026-05-20,002,0800000000,H,342.24,9000000598
5000000599,US10,2025,2025-11-20,001,0140000000,S,5882.17,9000000599
5000000599,US10,2025,2025-11-20,002,0800000000,H,5882.17,9000000599
5000000600,US10,2026,2026-03-18,001,0140000000,S,339.01,9000000600
5000000600,US10,2026,2026-03-18,002,0800000000,H,339.01,9000000600
5000000601,US10,2026,2026-01-14,001,0140000000,S,52.05,9000000601
5000000601,US10,2026,2026-01-14,002,0800000000,H,52.05,9000000601
5000000602,IN30,2026,2026-04-12,001,0140000000,S,668.58,9000000602
5000000602,IN30,2026,2026-04-12,002,0800000000,H,668.58,9000000602
5000000603,DE20,2026,2026-03-09,001,0140000000,S,140.66,9000000603
5000000603,DE20,2026,2026-03-09,002,0800000000,H,140.66,9000000603
5000000604,DE20,2026,2026-04-30,001,0140000000,S,1455.2,9000000604
5000000604,DE20,2026,2026-04-30,002,0800000000,H,1455.2,9000000604
5000000605,US10,2025,2025-03-07,001,0140000000,S,557.41,9000000605
5000000605,US10,2025,2025-03-07,002,0800000000,H,557.41,9000000605
5000000606,DE20,2026,2026-05-09,001,0140000000,S,784.35,9000000606
5000000606,DE20,2026,2026-05-09,002,0800000000,H,784.35,9000000606
5000000607,DE20,2024,2024-12-12,001,0140000000,S,1362.36,9000000607
5000000607,DE20,2024,2024-12-12,002,0800000000,H,1362.36,9000000607
5000000609,US10,2024,2024-09-25,001,0140000000,S,792.36,9000000609
5000000609,US10,2024,2024-09-25,002,0800000000,H,792.36,9000000609
5000000610,IN30,2026,2026-03-04,001,0140000000,S,971.72,9000000610
5000000610,IN30,2026,2026-03-04,002,0800000000,H,971.72,9000000610
5000000611,US10,2026,2026-03-06,001,0140000000,S,6456.02,9000000611
5000000611,US10,2026,2026-03-06,002,0800000000,H,6456.02,9000000611
5000000612,US10,2026,2026-04-14,001,0140000000,S,4025.89,9000000612
5000000612,US10,2026,2026-04-14,002,0800000000,H,4025.89,9000000612
5000000613,US10,2025,2025-06-16,001,0140000000,S,2544.06,9000000613
5000000613,US10,2025,2025-06-16,002,0800000000,H,2544.06,9000000613
5000000614,DE20,2026,2026-01-30,001,0140000000,S,4324.74,9000000614
5000000614,DE20,2026,2026-01-30,002,0800000000,H,4324.74,9000000614
5000000615,DE20,2026,2026-03-12,001,0140000000,S,4551.43,9000000615
5000000615,DE20,2026,2026-03-12,002,0800000000,H,4551.43,9000000615
5000000616,US10,2025,2025-03-01,001,0140000000,H,43.73,9000000616
5000000616,US10,2025,2025-03-01,002,0801000000,S,43.73,9000000616
5000000617,IN30,2024,2024-12-15,001,0140000000,S,2037.59,9000000617
5000000617,IN30,2024,2024-12-15,002,0800000000,H,2037.59,9000000617
5000000618,US10,2024,2024-10-31,001,0140000000,S,4713.7,9000000618
5000000618,US10,2024,2024-10-31,002,0800000000,H,4713.7,9000000618
5000000619,US10,2025,2025-04-28,001,0140000000,H,684.2,9000000619
5000000619,US10,2025,2025-04-28,002,0801000000,S,684.2,9000000619
5000000620,DE20,2026,2026-04-04,001,0140000000,S,85.35,9000000620
5000000620,DE20,2026,2026-04-04,002,0800000000,H,85.35,9000000620
5000000621,DE20,2025,2025-03-04,001,0140000000,S,120.0,9000000621
5000000621,DE20,2025,2025-03-04,002,0800000000,H,120.0,9000000621
5000000622,US10,2026,2026-05-19,001,0140000000,S,266.4,9000000622
5000000622,US10,2026,2026-05-19,002,0800000000,H,266.4,9000000622
5000000623,US10,2026,2026-01-05,001,0140000000,S,4012.64,9000000623
5000000623,US10,2026,2026-01-05,002,0800000000,H,4012.64,9000000623
5000000625,US10,2025,2025-04-08,001,0140000000,H,427.2,9000000625
5000000625,US10,2025,2025-04-08,002,0801000000,S,427.2,9000000625
5000000626,DE20,2026,2026-08-27,001,0140000000,S,33.76,9000000626
5000000626,DE20,2026,2026-08-27,002,0800000000,H,33.76,9000000626
5000000627,DE20,2026,2026-04-06,001,0140000000,H,473.75,9000000627
5000000627,DE20,2026,2026-04-06,002,0801000000,S,473.75,9000000627
5000000628,DE20,2024,2024-10-23,001,0140000000,S,4376.44,9000000628
5000000628,DE20,2024,2024-10-23,002,0800000000,H,4376.44,9000000628
5000000629,DE20,2024,2024-12-13,001,0140000000,S,1353.94,9000000629
5000000629,DE20,2024,2024-12-13,002,0800000000,H,1353.94,9000000629
5000000630,US10,2025,2025-05-15,001,0140000000,S,1864.4,9000000630
5000000630,US10,2025,2025-05-15,002,0800000000,H,1864.4,9000000630
5000000631,DE20,2025,2025-11-20,001,0140000000,S,1600.2,9000000631
5000000631,DE20,2025,2025-11-20,002,0800000000,H,1600.2,9000000631
5000000632,US10,2026,2026-08-27,001,0140000000,S,5870.9,9000000632
5000000632,US10,2026,2026-08-27,002,0800000000,H,5870.9,9000000632
5000000633,US10,2026,2026-06-05,001,0140000000,S,1415.62,9000000633
5000000633,US10,2026,2026-06-05,002,0800000000,H,1415.62,9000000633
5000000634,US10,2025,2025-05-03,001,0140000000,H,16.55,9000000634
5000000634,US10,2025,2025-05-03,002,0801000000,S,16.55,9000000634
5000000635,DE20,2025,2025-11-18,001,0140000000,S,1337.19,9000000635
5000000635,DE20,2025,2025-11-18,002,0800000000,H,1337.19,9000000635
5000000636,US10,2025,2025-09-17,001,0140000000,S,1556.27,9000000636
5000000636,US10,2025,2025-09-17,002,0800000000,H,1556.27,9000000636
5000000638,US10,2025,2025-04-13,001,0140000000,H,2.98,9000000638
5000000638,US10,2025,2025-04-13,002,0801000000,S,2.98,9000000638
5000000639,IN30,2025,2025-09-17,001,0140000000,S,3116.88,9000000639
5000000639,IN30,2025,2025-09-17,002,0800000000,H,3116.88,9000000639
5000000640,US10,2025,2025-09-20,001,0140000000,S,146.4,9000000640
5000000640,US10,2025,2025-09-20,002,0800000000,H,146.4,9000000640
5000000641,US10,2026,2026-02-20,001,0140000000,S,995.04,9000000641
5000000641,US10,2026,2026-02-20,002,0800000000,H,995.04,9000000641
5000000642,US10,2025,2025-04-29,001,0140000000,S,2772.4,9000000642
5000000642,US10,2025,2025-04-29,002,0800000000,H,2772.4,9000000642
5000000643,DE20,2026,2026-09-06,001,0140000000,S,219.96,9000000643
5000000643,DE20,2026,2026-09-06,002,0800000000,H,219.96,9000000643
5000000644,DE20,2026,2026-07-16,001,0140000000,S,1442.25,9000000644
5000000644,DE20,2026,2026-07-16,002,0800000000,H,1442.25,9000000644
5000000645,US10,2025,2025-04-20,001,0140000000,H,522.82,9000000645
5000000645,US10,2025,2025-04-20,002,0801000000,S,522.82,9000000645
5000000646,IN30,2024,2024-12-20,001,0140000000,H,541.47,9000000646
5000000646,IN30,2024,2024-12-20,002,0801000000,S,541.47,9000000646
5000000647,US10,2025,2025-02-27,001,0140000000,S,1402.94,9000000647
5000000647,US10,2025,2025-02-27,002,0800000000,H,1402.94,9000000647
5000000648,US10,2025,2025-05-29,001,0140000000,S,2220.65,9000000648
5000000648,US10,2025,2025-05-29,002,0800000000,H,2220.65,9000000648
5000000649,DE20,2025,2025-08-31,001,0140000000,S,5760.73,9000000649
5000000649,DE20,2025,2025-08-31,002,0800000000,H,5760.73,9000000649
5000000650,US10,2025,2025-07-28,001,0140000000,S,1305.14,9000000650
5000000650,US10,2025,2025-07-28,002,0800000000,H,1305.14,9000000650
5000000651,US10,2025,2025-12-03,001,0140000000,S,531.62,9000000651
5000000651,US10,2025,2025-12-03,002,0800000000,H,531.62,9000000651
5000000652,US10,2026,2026-02-26,001,0140000000,H,177.48,9000000652
5000000652,US10,2026,2026-02-26,002,0801000000,S,177.48,9000000652
5000000653,IN30,2024,2024-09-24,001,0140000000,S,3659.42,9000000653
5000000653,IN30,2024,2024-09-24,002,0800000000,H,3659.42,9000000653
5000000654,DE20,2024,2024-12-19,001,0140000000,H,795.73,9000000654
5000000654,DE20,2024,2024-12-19,002,0801000000,S,795.73,9000000654
5000000655,US10,2025,2025-08-04,001,0140000000,S,2374.44,9000000655
5000000655,US10,2025,2025-08-04,002,0800000000,H,2374.44,9000000655
5000000656,US10,2025,2025-09-17,001,0140000000,S,239.36,9000000656
5000000656,US10,2025,2025-09-17,002,0800000000,H,239.36,9000000656
5000000657,IN30,2026,2026-03-14,001,0140000000,S,59.25,9000000657
5000000657,IN30,2026,2026-03-14,002,0800000000,H,59.25,9000000657
5000000658,US10,2026,2026-03-22,001,0140000000,S,1379.91,9000000658
5000000658,US10,2026,2026-03-22,002,0800000000,H,1379.91,9000000658
5000000659,IN30,2025,2025-06-27,001,0140000000,S,2811.16,9000000659
5000000659,IN30,2025,2025-06-27,002,0800000000,H,2811.16,9000000659
5000000660,US10,2025,2025-12-28,001,0140000000,S,4378.55,9000000660
5000000660,US10,2025,2025-12-28,002,0800000000,H,4378.55,9000000660
5000000661,US10,2025,2025-04-17,001,0140000000,S,1516.21,9000000661
5000000661,US10,2025,2025-04-17,002,0800000000,H,1516.21,9000000661
5000000662,IN30,2025,2025-09-26,001,0140000000,S,310.76,9000000662
5000000662,IN30,2025,2025-09-26,002,0800000000,H,310.76,9000000662
5000000663,US10,2026,2026-05-22,001,0140000000,S,200.34,9000000663
5000000663,US10,2026,2026-05-22,002,0800000000,H,200.34,9000000663
5000000664,US10,2026,2026-03-08,001,0140000000,S,6258.42,9000000664
5000000664,US10,2026,2026-03-08,002,0800000000,H,6258.42,9000000664
5000000665,US10,2024,2024-10-02,001,0140000000,S,2864.17,9000000665
5000000665,US10,2024,2024-10-02,002,0800000000,H,2864.17,9000000665
5000000666,US10,2026,2026-03-03,001,0140000000,S,231.6,9000000666
5000000666,US10,2026,2026-03-03,002,0800000000,H,231.6,9000000666
5000000667,US10,2025,2025-11-11,001,0140000000,S,2250.74,9000000667
5000000667,US10,2025,2025-11-11,002,0800000000,H,2250.74,9000000667
5000000668,US10,2026,2026-07-01,001,0140000000,S,4273.84,9000000668
5000000668,US10,2026,2026-07-01,002,0800000000,H,4273.84,9000000668
5000000669,DE20,2024,2024-10-27,001,0140000000,S,1985.11,9000000669
5000000669,DE20,2024,2024-10-27,002,0800000000,H,1985.11,9000000669
5000000670,DE20,2024,2024-09-16,001,0140000000,S,3439.63,9000000670
5000000670,DE20,2024,2024-09-16,002,0800000000,H,3439.63,9000000670
5000000671,DE20,2025,2025-04-28,001,0140000000,S,3015.16,9000000671
5000000671,DE20,2025,2025-04-28,002,0800000000,H,3015.16,9000000671
5000000672,DE20,2026,2026-08-30,001,0140000000,S,2342.2,9000000672
5000000672,DE20,2026,2026-08-30,002,0800000000,H,2342.2,9000000672
5000000673,IN30,2025,2025-05-24,001,0140000000,S,1265.2,9000000673
5000000673,IN30,2025,2025-05-24,002,0800000000,H,1265.2,9000000673
5000000674,US10,2025,2025-10-24,001,0140000000,S,1159.14,9000000674
5000000674,US10,2025,2025-10-24,002,0800000000,H,1159.14,9000000674
5000000675,US10,2025,2025-02-18,001,0140000000,S,2978.93,9000000675
5000000675,US10,2025,2025-02-18,002,0800000000,H,2978.93,9000000675
5000000676,DE20,2025,2025-09-21,001,0140000000,S,56.08,9000000676
5000000676,DE20,2025,2025-09-21,002,0800000000,H,56.08,9000000676
5000000677,US10,2026,2026-03-25,001,0140000000,S,10243.28,9000000677
5000000677,US10,2026,2026-03-25,002,0800000000,H,10243.28,9000000677
5000000678,DE20,2025,2025-05-04,001,0140000000,S,8460.64,9000000678
5000000678,DE20,2025,2025-05-04,002,0800000000,H,8460.64,9000000678
5000000679,US10,2024,2024-11-15,001,0140000000,S,124.1,9000000679
5000000679,US10,2024,2024-11-15,002,0800000000,H,124.1,9000000679
5000000680,US10,2025,2025-11-26,001,0140000000,S,830.84,9000000680
5000000680,US10,2025,2025-11-26,002,0800000000,H,830.84,9000000680
5000000681,DE20,2024,2024-10-08,001,0140000000,S,1462.48,9000000681
5000000681,DE20,2024,2024-10-08,002,0800000000,H,1462.48,9000000681
5000000682,DE20,2025,2025-01-08,001,0140000000,S,1129.01,9000000682
5000000682,DE20,2025,2025-01-08,002,0800000000,H,1129.01,9000000682
5000000683,DE20,2025,2025-05-31,001,0140000000,S,5051.07,9000000683
5000000683,DE20,2025,2025-05-31,002,0800000000,H,5051.07,9000000683
5000000684,US10,2025,2025-01-11,001,0140000000,S,514.79,9000000684
5000000684,US10,2025,2025-01-11,002,0800000000,H,514.79,9000000684
5000000685,US10,2026,2026-08-19,001,0140000000,S,2363.48,9000000685
5000000685,US10,2026,2026-08-19,002,0800000000,H,2363.48,9000000685
5000000686,US10,2026,2026-01-30,001,0140000000,S,257.25,9000000686
5000000686,US10,2026,2026-01-30,002,0800000000,H,257.25,9000000686
5000000687,US10,2026,2026-03-31,001,0140000000,S,34.3,9000000687
5000000687,US10,2026,2026-03-31,002,0800000000,H,34.3,9000000687
5000000688,US10,2026,2026-01-27,001,0140000000,S,3096.77,9000000688
5000000688,US10,2026,2026-01-27,002,0800000000,H,3096.77,9000000688
5000000689,DE20,2025,2025-05-10,001,0140000000,S,1492.08,9000000689
5000000689,DE20,2025,2025-05-10,002,0800000000,H,1492.08,9000000689
5000000690,US10,2024,2024-10-01,001,0140000000,S,2713.34,9000000690
