LOG_ID,TIMESTAMP,INTERFACE_ID,SOURCE_SYSTEM,TARGET_SYSTEM,MESSAGE_TYPE,STATUS,LATENCY_MS,PAYLOAD_SIZE_KB,RETRY_COUNT
LOG-0000458,2026-08-22 06:02:14.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,84.0,37.35,0
LOG-0004977,2026-08-22 06:06:12.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,66.5,16.93,0
LOG-0003002,2026-08-22 06:15:40.079035,IF-005,SAP_S4HANA,BTP_APP,OData,FAILED,69.4,18.6,1
LOG-0004255,2026-08-22 06:55:12.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,130.4,20.67,0
LOG-0004615,2026-08-22 06:59:03.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,219.8,2.7,0
LOG-0001957,2026-08-22 07:20:22.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,106.8,16.18,0
LOG-0004526,2026-08-22 08:11:43.079035,IF-005,SAP_S4HANA,BTP_APP,OData,RETRY,594.0,11.47,0
LOG-0003347,2026-08-22 08:12:37.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,50.5,3.36,0
LOG-0004841,2026-08-22 08:24:18.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,99.5,9.3,0
LOG-0004201,2026-08-22 08:50:44.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,27.3,0.76,0
LOG-0000600,2026-08-22 08:52:40.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,57.3,8.09,0
LOG-0000484,2026-08-22 09:22:08.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,40.9,16.44,0
LOG-0004069,2026-08-22 09:22:32.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,56.2,18.55,0
LOG-0001531,2026-08-22 09:23:20.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,49.2,2.94,0
LOG-0001052,2026-08-22 09:28:53.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,TIMEOUT,147.2,3.05,0
LOG-0002090,2026-08-22 09:46:50.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,40.0,2.14,0
LOG-0000462,2026-08-22 10:07:51.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,103.7,4.63,0
LOG-0002317,2026-08-22 10:16:45.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,23.0,11.76,0
LOG-0004126,2026-08-22 10:33:26.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,198.8,3.19,0
LOG-0004476,2026-08-22 10:36:35.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,24.4,3.4,0
LOG-0001534,2026-08-22 10:39:00.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,28.4,2.2,0
LOG-0000825,2026-08-22 10:47:17.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,1095.9,1.01,0
LOG-0001786,2026-08-22 10:50:20.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,29.8,3.55,0
LOG-0002275,2026-08-22 11:07:12.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,70.7,4.86,0
LOG-0001710,2026-08-22 11:11:38.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,90.5,12.77,0
LOG-0003229,2026-08-22 11:15:28.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,41.9,4.1,0
LOG-0003208,2026-08-22 11:20:26.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,62.0,16.43,0
LOG-0004781,2026-08-22 11:49:17.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,45.6,22.03,0
LOG-0001254,2026-08-22 12:06:30.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,33.5,4.04,0
LOG-0001827,2026-08-22 12:19:52.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,55.9,27.16,0
LOG-0003956,2026-08-22 12:32:09.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,60.1,12.48,0
LOG-0003900,2026-08-22 13:04:28.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,178.0,8.36,0
LOG-0002389,2026-08-22 13:14:40.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,58.4,4.5,0
LOG-0002195,2026-08-22 13:36:03.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,101.3,3.04,0
LOG-0001725,2026-08-22 13:43:46.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,70.1,5.78,0
LOG-0002735,2026-08-22 13:45:56.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,119.6,4.55,0
LOG-0004631,2026-08-22 13:51:41.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,63.5,7.7,0
LOG-0002788,2026-08-22 13:52:19.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,17.2,7.27,0
LOG-0002674,2026-08-22 13:52:32.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,50.4,4.59,0
LOG-0003995,2026-08-22 13:55:48.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,106.2,8.74,0
LOG-0002506,2026-08-22 14:07:21.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,70.9,4.13,0
LOG-0004794,2026-08-22 14:16:18.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,RETRY,332.5,2.68,2
LOG-0004499,2026-08-22 14:18:45.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,23.7,4.5,0
LOG-0003202,2026-08-22 14:20:17.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,36.7,3.69,0
LOG-0003304,2026-08-22 14:21:24.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,58.4,14.8,0
LOG-0002393,2026-08-22 14:21:36.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,218.0,9.75,0
LOG-0003722,2026-08-22 14:24:31.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,227.8,5.49,0
LOG-0003026,2026-08-22 14:34:42.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,19.2,1.16,0
LOG-0004457,2026-08-22 14:35:49.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,69.2,36.45,0
LOG-0003793,2026-08-22 14:38:28.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,44.3,26.17,0
LOG-0000974,2026-08-22 14:43:16.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,102.2,10.02,0
LOG-0004079,2026-08-22 15:02:44.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,32.6,93.68,0
LOG-0001656,2026-08-22 15:25:04.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,112.1,2.51,0
LOG-0003865,2026-08-22 15:31:24.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,201.4,32.02,0
LOG-0003015,2026-08-22 15:56:23.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,FAILED,40.6,16.5,1
LOG-0003320,2026-08-22 15:58:20.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,107.8,9.31,0
LOG-0004711,2026-08-22 16:01:33.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,84.0,3.18,0
LOG-0003425,2026-08-22 16:03:57.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,74.9,6.64,0
LOG-0003083,2026-08-22 16:05:06.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,120.8,3.57,0
LOG-0004322,2026-08-22 16:13:30.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,77.4,3.35,0
LOG-0004770,2026-08-22 16:14:27.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,36.7,9.97,0
LOG-0000806,2026-08-22 16:14:44.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,FAILED,149.7,9.03,0
LOG-0002772,2026-08-22 16:16:01.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,TIMEOUT,58.5,28.78,2
LOG-0002118,2026-08-22 16:29:02.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,121.9,19.76,0
LOG-0004508,2026-08-22 17:32:32.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,66.1,3.61,0
LOG-0000471,2026-08-22 17:36:36.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,63.2,5.68,0
LOG-0002833,2026-08-22 17:37:38.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,TIMEOUT,199.1,10.61,1
LOG-0003118,2026-08-22 17:40:37.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,63.3,1.54,0
LOG-0002597,2026-08-22 17:46:25.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,FAILED,869.2,2.48,0
LOG-0001268,2026-08-22 18:19:32.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,32.2,15.09,0
LOG-0001474,2026-08-22 18:35:55.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,FAILED,73.4,8.83,0
LOG-0000696,2026-08-22 18:37:42.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,48.9,6.57,0
LOG-0003073,2026-08-22 18:59:03.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,38.8,19.31,0
LOG-0001024,2026-08-22 19:02:23.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,42.1,2.31,0
LOG-0002518,2026-08-22 19:13:30.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,136.2,32.9,0
LOG-0003246,2026-08-22 19:23:35.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,29.0,5.75,0
LOG-0003408,2026-08-22 19:35:16.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,RETRY,58.4,26.12,2
LOG-0001471,2026-08-22 19:59:19.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,24.3,29.29,0
LOG-0000970,2026-08-22 20:15:03.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,82.5,3.4,0
LOG-0003908,2026-08-22 20:21:20.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,78.0,1.78,0
LOG-0002203,2026-08-22 20:35:27.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,RETRY,195.5,12.28,0
LOG-0003673,2026-08-22 20:39:14.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,106.3,9.68,0
LOG-0004279,2026-08-22 20:44:09.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,269.6,6.19,0
LOG-0001635,2026-08-22 20:45:30.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,85.6,6.11,0
LOG-0004029,2026-08-22 20:46:37.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,83.8,11.53,0
LOG-0002005,2026-08-22 21:00:53.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,FAILED,45.9,11.63,2
LOG-0003413,2026-08-22 21:04:10.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,108.3,40.36,0
LOG-0000144,2026-08-22 21:09:15.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,146.4,35.77,0
LOG-0003774,2026-08-22 21:18:12.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,191.1,10.75,0
LOG-0003038,2026-08-22 21:23:03.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,98.3,10.43,0
LOG-0001597,2026-08-22 22:00:51.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,92.6,6.64,0
LOG-0002632,2026-08-22 22:01:26.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,24.2,23.51,0
LOG-0003253,2026-08-22 22:02:20.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,FAILED,49.9,18.19,3
LOG-0004238,2026-08-22 22:14:05.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,52.3,2.34,0
LOG-0002738,2026-08-22 22:21:01.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,RETRY,63.0,1.18,1
LOG-0002679,2026-08-22 22:28:54.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,129.8,5.03,0
LOG-0003213,2026-08-22 22:35:25.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,56.7,1.51,0
LOG-0002221,2026-08-22 22:41:05.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,FAILED,281.3,3.56,3
LOG-0002727,2026-08-22 22:48:21.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,132.8,0.76,0
LOG-0002796,2026-08-22 23:09:08.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,RETRY,35.2,2.7,1
LOG-0002909,2026-08-22 23:11:33.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,156.6,2.79,0
LOG-0003650,2026-08-22 23:13:21.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,98.6,18.98,0
LOG-0001428,2026-08-22 23:28:22.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,24.6,2.48,0
LOG-0003591,2026-08-22 23:28:39.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,30.9,4.74,0
LOG-0002250,2026-08-22 23:29:08.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,47.9,11.29,0
LOG-0000455,2026-08-22 23:31:27.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,33.2,3.7,0
LOG-0000407,2026-08-22 23:34:01.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,126.3,3.11,0
LOG-0003928,2026-08-22 23:44:27.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,70.7,10.1,0
LOG-0001073,2026-08-23 00:00:19.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,79.8,12.05,0
LOG-0003169,2026-08-23 00:01:35.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,TIMEOUT,210.1,17.61,2
LOG-0004530,2026-08-23 00:16:52.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,117.7,15.69,0
LOG-0001467,2026-08-23 00:26:58.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,53.4,10.36,0
LOG-0001315,2026-08-23 00:30:32.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,93.7,21.72,0
LOG-0000617,2026-08-23 00:54:11.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,22.3,12.09,0
LOG-0004478,2026-08-23 00:54:58.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,191.3,1.99,0
LOG-0001661,2026-08-23 01:07:28.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,34.1,13.33,0
LOG-0001148,2026-08-23 01:15:29.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,80.1,2.35,0
LOG-0003036,2026-08-23 01:19:12.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,35.8,8.73,0
LOG-0003577,2026-08-23 01:26:23.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,56.2,7.72,0
LOG-0004423,2026-08-23 01:31:01.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,70.7,1.03,0
LOG-0004765,2026-08-23 01:34:12.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,66.4,2.03,0
LOG-0002588,2026-08-23 01:38:56.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,30.8,8.95,0
LOG-0002937,2026-08-23 01:40:33.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,36.0,5.22,0
LOG-0004723,2026-08-23 01:52:08.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,145.5,19.68,0
LOG-0003678,2026-08-23 01:53:22.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,79.1,2.59,0
LOG-0002297,2026-08-23 01:53:53.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,93.5,8.12,0
LOG-0004063,2026-08-23 01:56:41.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,289.5,11.44,0
LOG-0001803,2026-08-23 02:06:00.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,105.4,7.96,0
LOG-0000027,2026-08-23 02:20:08.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,64.7,16.04,0
LOG-0002558,2026-08-23 02:25:20.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,129.1,8.21,0
LOG-0002557,2026-08-23 02:38:34.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,165.9,26.93,0
LOG-0000584,2026-08-23 02:41:42.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,46.8,5.99,0
LOG-0003541,2026-08-23 02:44:47.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,202.1,1.38,0
LOG-0004886,2026-08-23 02:45:55.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,RETRY,189.8,5.14,3
LOG-0004096,2026-08-23 02:46:57.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,33.7,12.36,0
LOG-0000904,2026-08-23 02:47:07.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,290.9,4.53,0
LOG-0002546,2026-08-23 02:49:47.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,160.3,2.19,0
LOG-0003310,2026-08-23 03:14:05.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,43.1,7.23,0
LOG-0004111,2026-08-23 03:19:11.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,RETRY,48.7,1.89,3
LOG-0000667,2026-08-23 03:27:21.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,45.3,8.79,0
LOG-0003066,2026-08-23 03:34:26.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,95.4,11.07,0
LOG-0003435,2026-08-23 03:36:27.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,58.8,3.19,0
LOG-0003762,2026-08-23 03:47:06.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,63.8,21.08,0
LOG-0001169,2026-08-23 03:55:22.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,79.6,7.35,0
LOG-0004282,2026-08-23 04:10:03.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,50.4,14.91,0
LOG-0000938,2026-08-23 04:10:17.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,56.8,4.17,0
LOG-0002049,2026-08-23 04:14:38.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,247.5,2.41,0
LOG-0000244,2026-08-23 04:21:37.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,60.3,2.34,0
LOG-0003518,2026-08-23 04:30:33.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,118.1,4.49,0
LOG-0000931,2026-08-23 04:44:21.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,69.1,12.3,0
LOG-0000398,2026-08-23 05:10:24.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,77.9,13.94,0
LOG-0001444,2026-08-23 05:18:20.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,36.2,6.2,0
LOG-0002607,2026-08-23 05:21:49.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,69.5,11.06,0
LOG-0004916,2026-08-23 05:24:16.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,146.4,6.96,0
LOG-0004634,2026-08-23 05:25:43.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,55.3,11.86,0
LOG-0001553,2026-08-23 05:31:13.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,135.1,5.08,0
LOG-0004839,2026-08-23 05:41:19.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,80.8,110.41,0
LOG-0000668,2026-08-23 05:41:20.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,41.0,2.66,0
LOG-0000401,2026-08-23 05:55:33.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,RETRY,65.9,25.33,0
LOG-0001414,2026-08-23 05:55:53.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,24.8,1.85,0
LOG-0001383,2026-08-23 06:02:33.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,124.9,3.72,0
LOG-0003424,2026-08-23 06:16:06.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,95.0,8.84,0
LOG-0003185,2026-08-23 06:28:01.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,71.6,9.34,0
LOG-0002331,2026-08-23 06:29:33.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,126.9,15.71,0
LOG-0002927,2026-08-23 06:34:03.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,38.1,38.18,0
LOG-0003662,2026-08-23 06:36:18.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,36.9,3.21,0
LOG-0002443,2026-08-23 06:46:27.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,44.8,4.38,0
LOG-0004836,2026-08-23 06:47:16.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,35.0,8.43,0
LOG-0003771,2026-08-23 06:49:10.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,67.0,1.94,0
LOG-0002536,2026-08-23 06:58:49.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,43.8,11.23,0
LOG-0001923,2026-08-23 07:08:13.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,81.3,2.43,0
LOG-0002634,2026-08-23 07:10:14.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,73.8,2.66,0
LOG-0001263,2026-08-23 07:13:05.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,276.9,9.75,0
LOG-0002169,2026-08-23 07:16:15.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,50.5,3.73,0
LOG-0002168,2026-08-23 07:40:30.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,53.7,17.74,0
LOG-0003276,2026-08-23 07:41:44.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,124.2,15.86,0
LOG-0001865,2026-08-23 07:42:11.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,44.3,4.03,0
LOG-0000557,2026-08-23 07:42:28.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,39.9,32.0,0
LOG-0001154,2026-08-23 07:49:13.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,100.7,13.33,0
LOG-0004038,2026-08-23 08:03:52.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,104.7,13.38,0
LOG-0000818,2026-08-23 08:07:08.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,41.6,6.32,0
LOG-0004745,2026-08-23 08:29:25.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,100.8,7.86,0
LOG-0000925,2026-08-23 08:42:10.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,FAILED,82.1,8.55,1
LOG-0000790,2026-08-23 08:50:24.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,RETRY,13.8,7.74,3
LOG-0001796,2026-08-23 09:07:42.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,51.3,1.77,0
LOG-0001007,2026-08-23 09:08:22.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,87.1,11.08,0
LOG-0003869,2026-08-23 09:08:29.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,28.6,14.25,0
LOG-0001641,2026-08-23 09:38:32.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,27.2,15.78,0
LOG-0004934,2026-08-23 09:40:02.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,46.7,3.22,0
LOG-0003447,2026-08-23 09:44:22.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,282.2,13.57,0
LOG-0002159,2026-08-23 09:47:52.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,106.9,58.85,0
LOG-0003787,2026-08-23 10:00:24.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,59.4,11.38,0
LOG-0004725,2026-08-23 10:24:05.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,81.7,6.02,0
LOG-0004484,2026-08-23 10:29:10.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,49.2,6.47,0
LOG-0001873,2026-08-23 10:31:00.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,32.1,10.46,0
