VBELN,POSNR,MATNR,WERKS,KWMENG,NETPR,NETWR
4500001113,10,0000900258,1000,47,38.94,1830.18
4500001113,20,0000900136,1010,2,13.55,27.1
4500001113,30,0000900035,2010,48,17.11,821.28
4500001113,40,0000900192,1000,10,9.39,93.9
4500001114,10,0000900247,1020,16,45.7,731.2
4500001114,20,0000900171,2010,28,4.16,116.48
4500001114,30,0000900023,2000,11,5.9,64.9
4500001114,40,0000900117,1010,14,11.99,167.86
4500001115,10,0000900131,2010,7,33.98,237.86
4500001115,20,0000900096,2000,19,13.66,259.54
4500001116,10,0000900045,1000,32,9.77,312.64
4500001117,10,0000900037,1000,39,8.69,338.91
4500001117,20,0000900181,2000,36,22.49,809.64
4500001118,10,0000900139,2010,42,299.16,12564.72
4500001119,10,0000900110,1000,46,13.46,619.16
4500001119,20,0000900048,1010,21,92.97,1952.37
4500001119,30,0000900099,1010,17,186.26,3166.42
4500001120,10,0000900250,2010,20,43.45,869.0
4500001121,10,0000900187,1000,7,73.21,512.47
4500001121,20,0000900239,2000,25,47.37,1184.25
4500001121,30,0000900292,1000,6,13.59,81.54
4500001121,40,0000900041,1020,21,161.77,3397.17
4500001122,10,0000900245,2000,34,44.99,1529.66
4500001122,20,0000900134,1000,16,68.49,1095.84
4500001123,10,0000900146,1010,13,78.13,1015.69
4500001123,20,0000900186,2010,36,21.85,786.6
4500001123,30,0000900283,1000,26,15.71,408.46
4500001124,10,0000900004,1020,43,1.39,59.77
4500001125,10,0000900056,1020,23,27.54,633.42
4500001125,20,0000900112,1010,39,28.46,1109.94
4500001126,10,0000900298,2000,39,7.5,292.5
4500001126,20,0000900213,1010,37,6.6,244.2
4500001126,30,0000900047,2000,18,58.08,1045.44
4500001127,10,0000900082,2000,28,22.35,625.8
4500001127,20,0000900068,1010,19,88.04,1672.76
4500001127,30,0000900126,1020,37,2.26,83.62
4500001127,40,0000900137,1000,43,33.85,1455.55
4500001128,10,0000900256,2000,20,14.75,295.0
4500001128,20,0000900194,1020,35,23.67,828.45
4500001129,10,0000900015,1020,14,168.53,2359.42
4500001129,20,0000900073,1000,25,20.89,522.25
4500001129,30,0000900131,2010,13,33.99,441.87
4500001130,10,0000900278,2010,17,17.17,291.89
4500001130,20,0000900077,1020,14,43.14,603.96
4500001131,10,0000900175,2000,23,11.44,263.12
4500001132,10,0000900007,1020,14,155.8,2181.2
4500001132,20,0000900138,1010,20,32.32,646.4
4500001133,10,0000900183,1000,19,45.7,868.3
4500001133,20,0000900246,1010,5,86.87,434.35
4500001134,10,0000900166,1000,30,26.2,786.0
4500001135,10,0000900029,2000,7,3.32,23.24
4500001135,20,0000900146,1010,3,72.47,217.41
4500001136,10,0000900232,1010,36,61.11,2199.96
4500001136,20,0000900292,1000,20,13.42,268.4
4500001136,30,0000900012,1010,22,40.63,893.86
4500001137,10,0000900296,1010,19,88.72,1685.68
4500001138,10,0000900192,1000,3,9.41,28.23
4500001138,20,0000900120,1000,22,7.73,170.06
4500001138,30,0000900270,1000,21,9.61,201.81
4500001139,10,0000900261,1020,42,10.99,461.58
4500001139,20,0000900005,1020,11,77.24,849.64
4500001139,30,0000900083,2000,9,13.61,122.49
4500001140,10,0000900285,1020,28,1.3,36.4
4500001141,10,0000900245,2000,12,39.81,477.72
4500001141,20,0000900284,2010,11,6.08,66.88
4500001141,30,0000900196,2000,5,229.8,1149.0
4500001142,10,0000900021,1010,32,43.96,1406.72
4500001142,20,0000900039,1000,47,502.87,23634.89
4500001142,30,0000900112,1010,20,25.08,501.6
4500001142,40,0000900078,1000,20,4.74,94.8
4500001143,10,0000900008,1010,4,13.7,54.8
4500001143,20,0000900043,2000,27,119.81,3234.87
4500001144,10,0000900024,1020,12,19.07,228.84
4500001145,10,0000900114,2000,6,4.84,29.04
4500001145,20,0000900058,1000,1,17.28,17.28
4500001145,30,0000900291,2000,9,21.13,190.17
4500001146,10,0000900226,1000,2,18.93,37.86
4500001146,20,0000900114,2000,46,4.68,215.28
4500001146,30,0000900186,2010,15,19.91,298.65
4500001147,10,0000900165,1000,42,28.6,1201.2
4500001147,20,0000900050,1020,16,114.86,1837.76
4500001147,30,0000900058,1000,32,17.38,556.16
4500001148,10,0000900187,1000,35,76.72,2685.2
4500001148,20,0000900191,2000,2,90.28,180.56
4500001148,30,0000900243,1010,28,36.17,1012.76
4500001149,10,0000900236,1000,21,37.37,784.77
4500001149,20,0000900076,1020,16,44.73,715.68
4500001149,30,0000900158,1020,40,10.87,434.8
4500001149,40,0000900073,1000,47,23.2,1090.4
4500001150,10,0000900279,2000,41,9.52,390.32
4500001151,10,0000900144,1000,22,14.15,311.3
4500001151,20,0000900288,1020,42,32.1,1348.2
4500001152,10,0000900249,1020,25,5.78,144.5
4500001152,20,0000900148,2000,4,7.1,28.4
4500001153,10,0000900016,1010,29,16.31,472.99
4500001153,20,0000900075,1000,30,47.68,1430.4
4500001153,30,0000900186,2010,35,21.42,749.7
4500001153,40,0000900041,1020,40,174.31,6972.4
4500001154,10,0000900182,2010,18,85.33,1535.94
4500001154,20,0000900295,1010,5,8.92,44.6
4500001155,10,0000900227,2000,34,7.95,270.3
4500001155,20,0000900200,2010,36,9.08,326.88
4500001155,30,0000900273,2010,24,28.58,685.92
4500001155,40,0000900209,1000,30,24.96,748.8
4500001156,10,0000900087,1000,47,15.93,748.71
4500001156,20,0000900106,1000,35,13.25,463.75
4500001156,30,0000900180,2010,36,7.82,281.52
4500001157,10,0000900139,2010,4,313.26,1253.04
4500001157,20,0000900195,1000,18,8.66,155.88
4500001157,30,0000900242,1010,22,134.51,2959.22
4500001157,40,0000900067,1020,42,21.61,907.62
4500001158,10,0000900113,1010,41,2.93,120.13
4500001158,20,0000900269,2000,11,50.18,551.98
4500001158,30,0000900003,1000,17,2.84,48.28
4500001158,40,0000900288,1020,47,32.82,1542.54
4500001159,10,0000900130,1020,20,150.95,3019.0
4500001159,20,0000900224,1010,36,1.31,47.16
4500001160,10,0000900288,1020,15,31.05,465.75
4500001160,20,0000900102,2000,41,34.19,1401.79
4500001160,30,0000900028,1010,49,7.98,391.02
4500001160,40,0000900228,2000,31,7.18,222.58
4500001161,10,0000900260,1000,14,17.44,244.16
4500001161,20,0000900183,1000,9,46.52,418.68
4500001161,30,0000900127,1000,46,163.04,7499.84
4500001162,10,0000900018,1010,15,34.46,516.9
4500001162,20,0000900296,1010,24,89.05,2137.2
4500001162,30,0000900059,2000,23,45.92,1056.16
4500001163,10,0000900115,2000,48,45.58,2187.84
4500001163,20,0000900155,2000,40,97.23,3889.2
4500001163,30,0000900231,2010,49,68.44,3353.56
4500001164,10,0000900071,1020,35,70.66,2473.1
4500001164,20,0000900221,2010,43,62.08,2669.44
4500001164,30,0000900075,1000,15,53.45,801.75
4500001165,10,0000900171,2010,35,4.47,156.45
4500001165,20,0000900200,2010,25,10.55,263.75
4500001165,30,0000900147,2010,34,14.79,502.86
4500001166,10,0000900253,1020,16,18.39,294.24
4500001166,20,0000900029,2000,48,3.27,156.96
4500001166,30,0000900138,1010,16,31.27,500.32
4500001167,10,0000900035,2010,14,15.8,221.2
4500001167,20,0000900212,2000,45,15.24,685.8
4500001168,10,0000900270,1000,24,8.31,199.44
4500001169,10,0000900240,2000,33,24.44,806.52
4500001169,20,0000900289,2010,43,67.28,2893.04
4500001169,30,0000900236,1000,28,41.91,1173.48
4500001170,10,0000900080,1010,27,17.15,463.05
4500001170,20,0000900063,1010,48,27.39,1314.72
4500001170,30,0000900017,1020,35,24.09,843.15
4500001170,40,0000900258,1000,14,37.44,524.16
4500001171,10,0000900191,2000,26,94.0,2444.0
4500001171,20,0000900267,1000,39,16.34,637.26
4500001171,30,0000900052,1000,41,12.95,530.95
4500001172,10,0000900191,2000,9,84.15,757.35
4500001172,20,0000900254,2000,13,31.48,409.24
4500001172,30,0000900189,1020,27,26.83,724.41
4500001172,40,0000900257,2000,22,74.29,1634.38
4500001173,10,0000900097,1020,4,131.8,527.2
4500001173,20,0000900128,1010,31,1.62,50.22
4500001173,30,0000900180,2010,26,8.42,218.92
4500001173,40,0000900113,1010,36,2.86,102.96
4500001174,10,0000900078,1000,3,5.5,16.5
4500001174,20,0000900054,1010,43,3.51,150.93
4500001174,30,0000900017,1020,43,24.63,1059.09
4500001174,40,0000900116,1010,22,33.98,747.56
4500001175,10,0000900289,2010,40,77.4,3096.0
4500001176,10,0000900199,2000,29,31.78,921.62
4500001176,20,0000900008,1010,27,13.34,360.18
4500001176,30,0000900279,2000,47,8.82,414.54
4500001176,40,0000900201,1020,10,62.88,628.8
4500001177,10,0000900098,1010,45,20.56,925.2
4500001177,20,0000900151,1000,49,65.86,3227.14
4500001177,30,0000900267,1000,39,15.16,591.24
4500001177,40,0000900243,1010,46,36.27,1668.42
4500001178,10,0000900145,1020,9,5.34,48.06
4500001178,20,0000900083,2000,20,13.17,263.4
4500001178,30,0000900030,1020,13,3.58,46.54
4500001178,40,0000900074,2000,21,10.0,210.0
4500001179,10,0000900255,1000,17,103.21,1754.57
4500001180,10,0000900104,2010,3,36.76,110.28
4500001180,20,0000900074,2000,34,9.72,330.48
4500001180,30,0000900270,1000,13,9.54,124.02
4500001181,10,0000900077,1020,46,40.75,1874.5
4500001181,20,0000900158,1020,23,9.63,221.49
4500001181,30,0000900177,1020,17,2.32,39.44
4500001182,10,0000900155,2000,41,95.02,3895.82
4500001182,20,0000900179,2010,43,61.39,2639.77
4500001182,30,0000900251,1010,1,25.89,25.89
4500001183,10,0000900242,1010,18,149.29,2687.22
4500001184,10,0000900099,1010,29,167.55,4858.95
4500001184,20,0000900183,1000,31,43.32,1342.92
4500001185,10,0000900061,1010,18,27.27,490.86
4500001185,20,0000900045,1000,8,10.3,82.4
4500001185,30,0000900093,2010,25,13.54,338.5
4500001185,40,0000900221,2010,40,59.88,2395.2
4500001186,10,0000900116,1010,18,30.93,556.74
4500001186,20,0000900083,2000,42,13.16,552.72
4500001186,30,0000900265,2000,39,65.09,2538.51
4500001187,10,0000900032,2010,47,37.65,1769.55
4500001188,10,0000900158,1020,29,9.56,277.24
4500001188,20,0000900183,1000,48,44.14,2118.72
4500001188,30,0000900081,1000,27,22.02,594.54
4500001189,10,0000900200,2010,17,9.24,157.08
4500001189,20,0000900016,1010,12,16.06,192.72
4500001189,30,0000900156,1010,10,27.98,279.8
4500001189,40,0000900001,1000,19,44.12,838.28
4500001190,10,0000900214,2000,16,137.0,2192.0
4500001190,20,0000900100,1020,6,133.5,801.0
4500001190,30,0000900062,2000,42,23.99,1007.58
4500001191,10,0000900116,1010,10,35.86,358.6
4500001191,20,0000900025,2010,7,93.77,656.39
4500001191,30,0000900234,1010,46,4.26,195.96
4500001192,10,0000900008,1010,39,13.76,536.64
4500001193,10,0000900205,1020,38,30.89,1173.82
4500001193,20,0000900286,1020,43,1.75,75.25
4500001193,30,0000900062,2000,19,26.79,509.01
4500001194,10,0000900214,2000,30,143.88,4316.4
4500001195,10,0000900171,2010,8,4.09,32.72
4500001195,20,0000900189,1020,39,25.1,978.9
4500001195,30,0000900214,2000,35,150.5,5267.5
4500001195,40,0000900084,1000,26,9.08,236.08
4500001196,10,0000900105,1020,19,23.79,452.01
4500001197,10,0000900287,1000,49,5.11,250.39
4500001198,10,0000900070,1010,40,46.53,1861.2
4500001198,20,0000900276,1010,1,15.03,15.03
4500001198,30,0000900011,2010,24,8.59,206.16
4500001198,40,0000900180,2010,34,8.73,296.82
4500001199,10,0000900246,1010,14,84.03,1176.42
4500001199,20,0000900283,1000,26,14.1,366.6
4500001199,30,0000900196,2000,36,245.48,8837.28
4500001199,40,0000900198,2010,41,21.37,876.17
4500001200,10,0000900087,1000,27,15.0,405.0
4500001200,20,0000900187,1000,4,77.44,309.76
4500001201,10,0000900140,1020,16,4.31,68.96
4500001202,10,0000900161,1010,41,63.04,2584.64
4500001202,20,0000900101,1010,26,107.58,2797.08
4500001203,10,0000900172,2000,18,6.18,111.24
4500001203,20,0000900089,2000,11,35.61,391.71
4500001203,30,0000900105,1020,19,21.41,406.79
4500001203,40,0000900046,1020,27,12.13,327.51
4500001204,10,0000900158,1020,15,9.79,146.85
4500001204,20,0000900247,1020,20,46.94,938.8
4500001204,30,0000900280,2000,37,54.37,2011.69
4500001204,40,0000900038,1020,25,8.9,222.5
4500001205,10,0000900262,2010,19,7.79,148.01
4500001206,10,0000900175,2000,28,10.64,297.92
4500001206,20,0000900025,2010,8,87.74,701.92
4500001206,30,0000900070,1010,13,52.04,676.52
4500001206,40,0000900048,1010,32,93.42,2989.44
4500001207,10,0000900027,1010,9,26.93,242.37
4500001207,20,0000900000,1000,19,8.01,152.19
4500001208,10,0000900028,1010,4,8.38,33.52
4500001209,10,0000900177,1020,31,2.39,74.09
4500001209,20,0000900210,1010,27,22.62,610.74
4500001209,30,0000900015,1020,29,154.78,4488.62
4500001209,40,0000900190,2010,40,11.92,476.8
4500001210,10,0000900020,2010,9,15.52,139.68
4500001210,20,0000900042,2000,28,14.12,395.36
4500001210,30,0000900280,2000,43,50.38,2166.34
4500001211,10,0000900277,2000,26,23.97,623.22
4500001212,10,0000900069,1020,3,14.03,42.09
4500001212,20,0000900068,1010,40,90.82,3632.8
4500001213,10,0000900192,1000,44,9.97,438.68
4500001213,20,0000900227,2000,3,8.74,26.22
4500001213,30,0000900111,1020,41,27.58,1130.78
4500001214,10,0000900084,1000,20,9.0,180.0
4500001214,20,0000900285,1020,17,1.33,22.61
4500001214,30,0000900262,2010,15,8.65,129.75
4500001214,40,0000900190,2010,23,11.97,275.31
4500001215,10,0000900143,1020,19,33.99,645.81
4500001216,10,0000900266,1000,11,101.71,1118.81
4500001217,10,0000900063,1010,23,29.2,671.6
4500001217,20,0000900275,1020,29,14.62,423.98
4500001217,30,0000900259,1020,16,6.76,108.16
4500001217,40,0000900162,2000,9,175.66,1580.94
4500001218,10,0000900243,1010,27,35.99,971.73
4500001218,20,0000900130,1020,24,157.18,3772.32
4500001218,30,0000900267,1000,10,16.69,166.9
4500001219,10,0000900062,2000,27,23.82,643.14
4500001219,20,0000900050,1020,46,116.4,5354.4
4500001219,30,0000900177,1020,1,2.18,2.18
4500001219,40,0000900065,1000,1,15.42,15.42
4500001220,10,0000900137,1000,49,32.39,1587.11
4500001220,20,0000900230,1010,18,1.69,30.42
4500001220,30,0000900227,2000,13,7.91,102.83
4500001220,40,0000900118,1000,21,39.76,834.96
4500001221,10,0000900173,2000,2,18.68,37.36
4500001221,20,0000900029,2000,44,3.63,159.72
4500001221,30,0000900275,1020,14,14.76,206.64
4500001221,40,0000900277,2000,18,25.42,457.56
4500001222,10,0000900018,1010,14,33.0,462.0
4500001222,20,0000900103,2000,17,16.52,280.84
4500001222,30,0000900179,2010,32,56.73,1815.36
4500001223,10,0000900076,1020,26,47.25,1228.5
4500001223,20,0000900037,1000,3,8.22,24.66
4500001223,30,0000900048,1010,34,90.45,3075.3
4500001223,40,0000900061,1010,3,28.41,85.23
4500001224,10,0000900099,1010,4,164.58,658.32
4500001224,20,0000900216,2010,37,48.55,1796.35
4500001225,10,0000900085,1010,33,26.23,865.59
4500001225,20,0000900241,2010,33,120.17,3965.61
4500001225,30,0000900229,1010,6,2.86,17.16
4500001226,10,0000900216,2010,28,47.93,1342.04
4500001226,20,0000900172,2000,2,6.41,12.82
4500001226,30,0000900183,1000,46,47.27,2174.42
4500001226,40,0000900277,2000,21,27.03,567.63
4500001227,10,0000900068,1010,27,89.21,2408.67
4500001227,20,0000900090,2000,14,22.04,308.56
4500001227,30,0000900043,2000,9,112.88,1015.92
4500001228,10,0000900053,1000,35,14.9,521.5
4500001228,20,0000900273,2010,13,29.26,380.38
4500001228,30,0000900068,1010,46,92.5,4255.0
4500001229,10,0000900125,2000,22,5.96,131.12
4500001229,20,0000900131,2010,9,32.87,295.83
4500001230,10,0000900139,2010,5,303.81,1519.05
4500001230,20,0000900008,1010,46,13.23,608.58
4500001230,30,0000900212,2000,22,15.68,344.96
4500001230,40,0000900269,2000,2,51.21,102.42
4500001231,10,0000900072,2000,12,52.02,624.24
4500001231,20,0000900288,1020,7,30.25,211.75
4500001231,30,0000900112,1010,30,28.33,849.9
4500001232,10,0000900188,2000,7,22.41,156.87
4500001232,20,0000900041,1020,38,149.95,5698.1
4500001233,10,0000900059,2000,12,44.03,528.36
4500001233,20,0000900190,2010,44,12.98,571.12
4500001233,30,0000900248,2010,23,26.13,600.99
4500001233,40,0000900084,1000,46,9.33,429.18
4500001234,10,0000900256,2000,21,13.66,286.86
4500001235,10,0000900033,1000,31,46.75,1449.25
4500001236,10,0000900182,2010,28,83.94,2350.32
4500001236,20,0000900215,2010,16,75.09,1201.44
4500001237,10,0000900261,1020,40,11.75,470.0
4500001237,20,0000900148,2000,35,7.89,276.15
4500001237,30,0000900178,1000,25,180.88,4522.0
4500001238,10,0000900252,1000,29,26.13,757.77
4500001238,20,0000900207,1010,42,14.63,614.46
4500001238,30,0000900052,1000,4,12.08,48.32
4500001238,40,0000900286,1020,43,1.69,72.67
4500001239,10,0000900234,1010,20,4.06,81.2
4500001239,20,0000900225,1000,46,10.74,494.04
4500001239,30,0000900159,1010,2,5.77,11.54
4500001239,40,0000900141,1020,17,35.12,597.04
4500001240,10,0000900123,1020,14,67.57,945.98
4500001240,20,0000900124,1000,33,67.58,2230.14
4500001240,30,0000900219,1020,41,54.62,2239.42
4500001240,40,0000900048,1010,29,86.82,2517.78
4500001241,10,0000900012,1010,6,42.09,252.54
4500001241,20,0000900084,1000,27,9.88,266.76
4500001241,30,0000900163,1020,4,32.97,131.88
4500001242,10,0000900282,1020,35,26.39,923.65
4500001242,20,0000900009,2000,7,38.87,272.09
4500001243,10,0000900038,1020,37,9.1,336.7
4500001243,20,0000900242,1010,18,150.58,2710.44
4500001244,10,0000900155,2000,35,94.61,3311.35
4500001244,20,0000900154,2010,23,11.49,264.27
4500001244,30,0000900273,2010,41,29.17,1195.97
4500001244,40,0000900224,1010,37,1.15,42.55
4500001245,10,0000900190,2010,36,13.3,478.8
4500001245,20,0000900128,1010,19,1.68,31.92
4500001246,10,0000900017,1020,38,21.88,831.44
4500001246,20,0000900116,1010,36,31.83,1145.88
4500001247,10,0000900081,1000,9,24.07,216.63
4500001248,10,0000900108,2000,39,119.34,4654.26
4500001248,20,0000900267,1000,37,15.76,583.12
4500001248,30,0000900287,1000,15,5.22,78.3
4500001249,10,0000900011,2010,11,8.4,92.4
4500001250,10,0000900106,1000,20,12.28,245.6
4500001250,20,0000900218,2010,47,51.22,2407.34
4500001250,30,0000900046,1020,19,12.2,231.8
4500001251,10,0000900091,2000,19,127.05,2413.95
4500001251,20,0000900062,2000,44,23.68,1041.92
4500001251,30,0000900296,1010,20,88.58,1771.6
4500001251,40,0000900207,1010,48,16.29,781.92
4500001252,10,0000900114,2000,19,4.24,80.56
4500001252,20,0000900292,1000,17,14.97,254.49
4500001252,30,0000900015,1020,6,149.49,896.94
4500001253,10,0000900019,1010,4,49.28,197.12
4500001253,20,0000900184,2000,49,20.2,989.8
4500001253,30,0000900036,2000,24,18.38,441.12
4500001253,40,0000900231,2010,31,66.79,2070.49
4500001254,10,0000900174,2000,40,10.56,422.4
4500001255,10,0000900140,1020,31,3.89,120.59
4500001255,20,0000900258,1000,43,41.2,1771.6
4500001256,10,0000900134,1000,31,62.25,1929.75
4500001256,20,0000900053,1000,26,14.95,388.7
4500001257,10,0000900221,2010,8,62.58,500.64
4500001257,20,0000900055,2010,44,5.78,254.32
4500001257,30,0000900048,1010,33,91.6,3022.8
4500001257,40,0000900172,2000,3,6.21,18.63
4500001258,10,0000900293,1000,32,30.71,982.72
4500001258,20,0000900037,1000,30,9.16,274.8
4500001258,30,0000900113,1010,1,2.85,2.85
4500001259,10,0000900203,1020,15,8.45,126.75
4500001259,20,0000900037,1000,41,7.82,320.62
4500001259,30,0000900110,1000,19,13.62,258.78
4500001260,10,0000900029,2000,6,3.72,22.32
4500001260,20,0000900134,1000,5,66.81,334.05
4500001260,30,0000900056,1020,38,27.61,1049.18
4500001260,40,0000900196,2000,16,221.62,3545.92
4500001261,10,0000900286,1020,39,1.71,66.69
4500001261,20,0000900242,1010,25,136.11,3402.75
4500001261,30,0000900108,2000,39,118.01,4602.39
4500001262,10,0000900079,1010,15,45.54,683.1
4500001262,20,0000900170,1010,43,5.6,240.8
4500001263,10,0000900256,2000,10,13.99,139.9
4500001263,20,0000900108,2000,28,121.07,3389.96
4500001263,30,0000900255,1000,45,108.41,4878.45
4500001264,10,0000900170,1010,5,5.82,29.1
4500001265,10,0000900276,1010,15,13.2,198.0
4500001265,20,0000900051,1000,33,13.23,436.59
4500001266,10,0000900015,1020,44,165.4,7277.6
4500001266,20,0000900150,1010,45,35.44,1594.8
4500001266,30,0000900161,1010,18,66.26,1192.68
4500001267,10,0000900009,2000,38,42.3,1607.4
4500001267,20,0000900186,2010,6,19.81,118.86
4500001267,30,0000900067,1020,37,22.24,822.88
4500001268,10,0000900232,1010,38,66.67,2533.46
4500001268,20,0000900196,2000,12,219.6,2635.2
4500001268,30,0000900199,2000,40,31.03,1241.2
4500001268,40,0000900091,2000,18,124.59,2242.62
4500001269,10,0000900138,1010,26,34.59,899.34
4500001269,20,0000900129,2000,39,287.39,11208.21
4500001270,10,0000900139,2010,40,285.02,11400.8
4500001270,20,0000900238,1020,15,6.73,100.95
4500001271,10,0000900164,1000,41,25.53,1046.73
4500001271,20,0000900032,2010,33,36.04,1189.32
4500001271,30,0000900073,1000,48,21.32,1023.36
4500001271,40,0000900294,1000,5,18.94,94.7
4500001272,10,0000900064,2000,2,6.81,13.62
4500001273,10,0000900066,1010,10,10.52,105.2
4500001273,20,0000900214,2000,42,139.96,5878.32
4500001274,10,0000900243,1010,27,35.36,954.72
4500001274,20,0000900256,2000,26,13.86,360.36
4500001275,10,0000900097,1020,2,145.95,291.9
4500001276,10,0000900163,1020,19,30.35,576.65
4500001276,20,0000900248,2010,32,25.31,809.92
4500001277,10,0000900048,1010,27,83.52,2255.04
4500001277,20,0000900092,1020,48,7.51,360.48
4500001277,30,0000900015,1020,41,154.01,6314.41
4500001278,10,0000900100,1020,37,127.62,4721.94
4500001279,10,0000900236,1000,34,38.9,1322.6
4500001279,20,0000900213,1010,44,6.72,295.68
4500001280,10,0000900049,1010,17,143.45,2438.65
4500001280,20,0000900151,1000,23,62.47,1436.81
4500001280,30,0000900109,2000,22,4.14,91.08
4500001280,40,0000900089,2000,7,40.38,282.66
4500001281,10,0000900202,2010,39,16.54,645.06
4500001281,20,0000900093,2010,44,13.96,614.24
4500001281,30,0000900129,2000,4,288.14,1152.56
4500001282,10,0000900082,2000,38,25.39,964.82
4500001282,20,0000900003,1000,13,3.09,40.17
4500001282,30,0000900217,1010,37,13.15,486.55
4500001282,40,0000900022,1010,13,3.4,44.2
4500001283,10,0000900286,1020,1,1.83,1.83
4500001283,20,0000900111,1020,2,23.93,47.86
4500001284,10,0000900039,1000,3,514.84,1544.52
4500001284,20,0000900270,1000,44,8.8,387.2
4500001284,30,0000900110,1000,5,14.61,73.05
4500001285,10,0000900297,1020,14,3.78,52.92
4500001286,10,0000900287,1000,5,5.37,26.85
4500001287,10,0000900035,2010,1,16.62,16.62
4500001287,20,0000900131,2010,4,33.88,135.52
4500001288,10,0000900054,1010,35,3.8,133.0
4500001288,20,0000900052,1000,33,12.1,399.3
4500001289,10,0000900007,1020,5,159.39,796.95
4500001289,20,0000900144,1000,24,12.43,298.32
4500001289,30,0000900137,1000,29,37.25,1080.25
4500001290,10,0000900139,2010,34,313.83,10670.22
4500001290,20,0000900215,2010,9,69.53,625.77
4500001291,10,0000900014,2000,19,2.44,46.36
4500001291,20,0000900032,2010,30,37.34,1120.2
4500001291,30,0000900181,2000,15,23.08,346.2
4500001291,40,0000900180,2010,33,8.26,272.58
4500001292,10,0000900277,2000,19,26.72,507.68
4500001293,10,0000900207,1010,47,14.35,674.45
4500001293,20,0000900266,1000,45,104.19,4688.55
4500001294,10,0000900003,1000,23,3.14,72.22
4500001294,20,0000900165,1000,10,31.88,318.8
4500001295,10,0000900247,1020,15,43.72,655.8
4500001295,20,0000900004,1020,20,1.43,28.6
4500001296,10,0000900266,1000,20,105.86,2117.2
4500001296,20,0000900120,1000,40,7.97,318.8
4500001297,10,0000900147,2010,28,13.96,390.88
4500001297,20,0000900061,1010,21,28.96,608.16
4500001297,30,0000900197,2010,2,6.97,13.94
4500001298,10,0000900225,1000,45,10.36,466.2
4500001298,20,0000900101,1010,6,110.2,661.2
4500001298,30,0000900234,1010,24,4.13,99.12
4500001299,10,0000900058,1000,48,15.29,733.92
4500001299,20,0000900006,2000,9,6.92,62.28
4500001300,10,0000900088,2000,20,49.78,995.6
4500001300,20,0000900008,1010,30,13.19,395.7
4500001301,10,0000900018,1010,7,31.45,220.15
4500001301,20,0000900057,2010,4,76.95,307.8
4500001301,30,0000900003,1000,48,3.08,147.84
4500001302,10,0000900151,1000,19,58.54,1112.26
4500001302,20,0000900219,1020,15,55.12,826.8
4500001302,30,0000900273,2010,41,28.84,1182.44
4500001302,40,0000900169,2010,21,24.19,507.99
4500001303,10,0000900198,2010,41,21.77,892.57
4500001303,20,0000900244,1020,36,70.77,2547.72
4500001304,10,0000900034,1000,8,28.68,229.44
4500001304,20,0000900279,2000,8,10.01,80.08
4500001304,30,0000900293,1000,22,26.69,587.18
4500001304,40,0000900104,2010,10,35.04,350.4
4500001305,10,0000900221,2010,18,66.4,1195.2
4500001305,20,0000900034,1000,8,27.65,221.2
4500001305,30,0000900088,2000,1,52.87,52.87
4500001306,10,0000900065,1000,14,17.05,238.7
4500001306,20,0000900124,1000,34,70.44,2394.96
4500001307,10,0000900003,1000,17,3.22,54.74
4500001307,20,0000900295,1010,28,7.84,219.52
4500001308,10,0000900262,2010,48,7.72,370.56
4500001308,20,0000900053,1000,42,15.01,630.42
4500001308,30,0000900108,2000,9,117.17,1054.53
4500001308,40,0000900222,1020,4,155.99,623.96
4500001309,10,0000900169,2010,8,26.58,212.64
4500001310,10,0000900141,1020,32,39.22,1255.04
4500001310,20,0000900213,1010,2,7.17,14.34
4500001311,10,0000900072,2000,11,50.29,553.19
4500001312,10,0000900288,1020,36,28.99,1043.64
4500001312,20,0000900063,1010,17,27.47,466.99
4500001313,10,0000900204,1010,18,75.79,1364.22
4500001313,20,0000900039,1000,16,534.71,8555.36
4500001314,10,0000900041,1020,13,150.89,1961.57
4500001314,20,0000900024,1020,6,18.01,108.06
4500001314,30,0000900154,2010,36,11.59,417.24
4500001314,40,0000900159,1010,43,5.55,238.65
4500001315,10,0000900039,1000,29,499.2,14476.8
4500001315,20,0000900268,1000,22,54.59,1200.98
4500001315,30,0000900079,1010,11,45.89,504.79
4500001315,40,0000900164,1000,11,26.51,291.61
4500001316,10,0000900281,1000,27,12.27,331.29
4500001316,20,0000900174,2000,48,11.12,533.76
4500001316,30,0000900112,1010,28,24.75,693.0
4500001317,10,0000900054,1010,3,3.74,11.22
4500001317,20,0000900232,1010,26,63.2,1643.2
4500001318,10,0000900298,2000,10,7.23,72.3
4500001318,20,0000900027,1010,21,28.36,595.56
4500001318,30,0000900231,2010,43,64.83,2787.69
4500001318,40,0000900182,2010,13,87.16,1133.08
4500001319,10,0000900211,1020,44,91.57,4029.08
4500001320,10,0000900029,2000,20,3.24,64.8
4500001320,20,0000900091,2000,6,129.89,779.34
4500001320,30,0000900004,1020,6,1.42,8.52
4500001320,40,0000900050,1020,17,115.41,1961.97
4500001321,10,0000900014,2000,24,2.3,55.2
4500001321,20,0000900101,1010,9,106.62,959.58
4500001321,30,0000900233,1000,17,8.35,141.95
4500001322,10,0000900018,1010,36,31.87,1147.32
4500001323,10,0000900296,1010,23,85.05,1956.15
4500001323,20,0000900170,1010,8,5.87,46.96
